Order_ID,Customer_ID,City,Restaurant_ID,Restaurant_Name,Cuisine,Order_Value,Delivery_Time(mins),Customer_Rating,Delivery_Partner_ID,Delivery_Partner_Rating,Commission_Earned(%),Distance_km,App_Session_Duration(sec),Used_Promo,Campaign_ID,Payment_Mode,Delivery_Status,New_User,Order_DateTime
OID104791,CID7687,Pune,RID128,Restaurant_136,South Indian,273.88,46,3.8,DID1110,2.6,18.9,6.08,130,No,CAM5,Wallet,Late,No,7/19/2023 15:00
OID104792,CID3167,Indore,RID81,Restaurant_25,North Indian,433.09,45,4.3,DID4134,,9.7,4.3,181,Yes,CAM18,UPI,Cancelled,Yes,7/19/2023 16:00
OID104793,CID7675,Surat,RID110,Restaurant_169,Bakery,347.19,33,3,DID4650,2.7,8.2,6.97,209,No,CAM19,Credit Card,Cancelled,No,7/19/2023 17:00
OID104794,CID3945,Lucknow,RID160,Restaurant_117,Continental,448.71,23,3.5,DID3560,2.6,16.5,6.35,207,Yes,CAM7,Cash,Late,Yes,7/19/2023 18:00
OID104795,CID5066,Pune,RID164,Restaurant_107,South Indian,487.09,34,4.8,DID2397,2.5,15.8,4.81,,No,CAM4,Net Banking,Cancelled,Yes,7/19/2023 19:00
OID104796,CID6352,Indore,RID72,Restaurant_110,Thai,581.38,43,3.4,DID2558,4.2,11.3,2.96,367,No,CAM3,Credit Card,Late,No,7/19/2023 20:00
OID104797,CID7159,Mumbai,RID55,Restaurant_60,Continental,396.36,44,5,DID1398,3.6,12.9,5.33,246,No,CAM7,UPI,Late,Yes,7/19/2023 21:00
OID104798,CID1045,Chennai,RID9,Restaurant_95,Italian,645.84,27,2.5,DID2753,2.8,8.5,5.32,258,No,CAM6,UPI,Cancelled,No,7/19/2023 22:00
OID104799,CID6952,Bangalore,RID122,Restaurant_33,Chinese,536.2,36,4.1,DID2413,4.6,21.6,5.48,220,Yes,CAM11,Net Banking,Late,Yes,7/19/2023 23:00
OID104800,CID4802,Lucknow,RID183,Restaurant_22,Italian,293.88,16,4,DID2463,3,13.1,4.66,243,No,CAM8,Cash,Cancelled,No,7/20/2023 0:00
OID104801,CID1222,Pune,RID42,Restaurant_86,Mexican,731.48,44,4.6,DID2687,3.3,11.7,5.15,216,Yes,CAM6,Credit Card,Cancelled,No,7/20/2023 1:00
OID104802,CID3258,Chennai,RID27,Restaurant_39,South Indian,449.05,23,2.3,DID2438,2.9,21.7,5.1,345,No,CAM13,Cash,On Time,Yes,7/20/2023 2:00
OID104803,CID7297,Chennai,RID176,Restaurant_108,Bakery,274.73,41,2.8,DID1231,4.8,8.7,7.22,195,No,CAM19,Net Banking,On Time,No,7/20/2023 3:00
OID104804,CID2207,Lucknow,RID129,Restaurant_124,Fast Food,647.94,18,2.4,DID3708,4.4,12.8,1.95,267,Yes,CAM10,Wallet,Late,Yes,7/20/2023 4:00
OID104805,CID9759,Indore,RID170,Restaurant_52,Bakery,711.67,44,4.8,DID2000,4.3,12.5,2.5,367,Yes,CAM20,Credit Card,Cancelled,No,7/20/2023 5:00
OID104806,CID5934,Kolkata,RID130,Restaurant_168,Bakery,395.05,36,3.3,DID2014,2.6,12.5,4.65,252,Yes,CAM14,UPI,On Time,No,7/20/2023 6:00
OID104807,CID1269,Kolkata,RID117,Restaurant_116,Chinese,324.45,23,4.7,DID1961,3.8,8.2,2.98,177,No,CAM17,Net Banking,Cancelled,Yes,7/20/2023 7:00
OID104808,CID3125,Lucknow,RID170,Restaurant_30,Continental,374.14,40,2.9,DID3654,3.9,23.9,4.92,141,Yes,CAM10,Net Banking,On Time,No,7/20/2023 8:00
OID104809,CID7127,Pune,RID117,Restaurant_19,Mexican,507.21,25,2.4,DID2278,3.5,22.7,2.27,160,Yes,CAM7,UPI,Late,No,7/20/2023 9:00
OID104810,CID8965,Chennai,RID18,Restaurant_4,Continental,591.68,41,2.9,DID3427,3.3,15,2.59,231,No,CAM14,Wallet,On Time,Yes,7/20/2023 10:00
OID104811,CID8346,Bangalore,RID174,Restaurant_116,Biryani,485.57,29,3.8,DID1347,4.6,15.6,8.62,343,Yes,CAM9,Cash,Late,Yes,7/20/2023 11:00
OID104812,CID1097,Mumbai,RID185,Restaurant_196,Street Food,415.26,11,,DID4728,2.6,16.9,4.04,248,No,CAM12,Wallet,On Time,Yes,7/20/2023 12:00
OID104813,CID4540,Indore,RID109,Restaurant_2,Chinese,624.7,20,3.2,DID3818,4.1,16.1,2.16,169,No,CAM8,Credit Card,On Time,No,7/20/2023 13:00
OID104814,CID7361,Indore,RID148,Restaurant_102,Street Food,353.07,27,4.7,DID1268,3.5,21.2,4.27,176,Yes,CAM17,Wallet,Late,Yes,7/20/2023 14:00
OID104815,CID9469,Ahmedabad,RID151,Restaurant_137,Biryani,554.64,48,2.7,DID4559,4.2,16.3,6.57,188,Yes,CAM1,Credit Card,Cancelled,No,7/20/2023 15:00
OID104816,CID7574,Indore,RID26,Restaurant_106,North Indian,356.79,43,4.1,DID2248,3,11.2,6.91,93,Yes,CAM9,Net Banking,Cancelled,No,7/20/2023 16:00
OID104817,CID1793,Indore,RID100,Restaurant_135,Chinese,464.65,51,4.2,DID1468,3.1,10,1.58,163,No,CAM10,UPI,Cancelled,No,7/20/2023 17:00
OID104818,CID6417,Pune,RID82,Restaurant_166,Italian,382.97,52,2.8,DID2382,,23.6,2.97,160,No,CAM6,UPI,Late,Yes,7/20/2023 18:00
OID104819,CID1849,Kolkata,RID130,Restaurant_111,Bakery,391.62,26,2.1,DID1695,4.9,8.8,4.95,422,Yes,CAM3,Wallet,Late,Yes,7/20/2023 19:00
OID104820,CID7444,Bangalore,RID119,Restaurant_71,Biryani,343.39,30,3.1,DID1080,,23.3,4.43,274,Yes,CAM2,Cash,Cancelled,Yes,7/20/2023 20:00
OID104821,CID4874,Ahmedabad,RID47,Restaurant_108,Fast Food,601.73,27,2.1,DID3205,3.1,19.7,1.3,114,No,CAM3,Net Banking,On Time,No,7/20/2023 21:00
OID104822,CID1680,Pune,RID60,Restaurant_189,North Indian,290.06,24,4.7,DID2335,2.8,14.9,1.62,74,No,CAM16,Cash,Late,No,7/20/2023 22:00
OID104823,CID7491,Bangalore,RID106,Restaurant_79,Street Food,288.97,10,4.9,DID1153,4,11.2,2.36,96,Yes,CAM12,Cash,Cancelled,Yes,7/20/2023 23:00
OID104824,CID7484,Jaipur,RID64,Restaurant_26,Thai,718.15,32,4.2,DID2887,3.5,13.3,0.96,313,No,CAM2,Wallet,Late,Yes,7/21/2023 0:00
OID104825,CID4910,Delhi,RID79,Restaurant_75,Italian,546.68,17,4.2,DID3694,4.4,17,3.58,92,No,CAM20,Credit Card,On Time,Yes,7/21/2023 1:00
OID104826,CID8110,Delhi,RID196,Restaurant_122,North Indian,50,32,2.7,DID4536,3.8,19.2,6.89,329,No,CAM14,Credit Card,On Time,Yes,7/21/2023 2:00
OID104827,CID1137,Mumbai,RID18,Restaurant_61,Thai,315.21,57,2.2,DID2730,3.8,19.8,3.17,219,Yes,CAM3,Cash,Cancelled,No,7/21/2023 3:00
OID104828,CID7077,Kolkata,RID31,Restaurant_90,Thai,128.2,26,4.4,DID3326,4.1,15.6,6.66,180,Yes,CAM15,Cash,On Time,Yes,7/21/2023 4:00
OID104829,CID1721,Indore,RID9,Restaurant_156,Thai,257.4,34,3.7,DID3108,2.8,14.4,4.56,108,No,CAM1,Cash,Late,Yes,7/21/2023 5:00
OID104830,CID3117,Indore,RID68,Restaurant_80,Mexican,50,43,4,DID4692,4.2,21.1,4.13,301,No,CAM3,UPI,On Time,Yes,7/21/2023 6:00
OID104831,CID9698,Mumbai,RID138,Restaurant_110,Biryani,379.45,35,4.3,DID2725,3.7,23.7,1.17,244,Yes,CAM11,Cash,On Time,No,7/21/2023 7:00
OID104832,CID2437,Surat,RID85,Restaurant_141,Mexican,228.71,36,3.2,DID2092,4.6,23.5,6.84,272,Yes,CAM19,Credit Card,On Time,Yes,7/21/2023 8:00
OID104833,CID8027,Ahmedabad,RID113,Restaurant_146,Thai,408.99,28,2.4,DID1083,2.8,17.4,4.73,178,No,CAM12,Wallet,On Time,Yes,7/21/2023 9:00
OID104834,CID5357,Hyderabad,RID143,Restaurant_86,South Indian,156.23,29,4.4,DID3850,,9.3,1.3,253,Yes,CAM20,UPI,On Time,No,7/21/2023 10:00
OID104835,CID1131,Chennai,RID183,Restaurant_50,Thai,412.44,20,3.4,DID2923,4.9,9.2,5.26,,Yes,CAM3,Wallet,On Time,Yes,7/21/2023 11:00
OID104836,CID9929,Chennai,RID108,Restaurant_163,Bakery,337.76,42,4.5,DID3408,3.9,14.8,3.32,248,No,CAM19,Cash,Late,No,7/21/2023 12:00
OID104837,CID2977,Ahmedabad,RID116,Restaurant_120,North Indian,625.29,11,3.3,DID1091,4.8,20.5,4.62,116,Yes,CAM9,Wallet,Late,No,7/21/2023 13:00
OID104838,CID1179,Lucknow,RID29,Restaurant_75,Continental,611.7,44,2.7,DID2296,4.2,16.5,4.98,242,Yes,CAM11,Net Banking,Late,Yes,7/21/2023 14:00
OID104839,CID4544,Surat,RID38,Restaurant_48,Mexican,517.8,15,2.5,DID2547,4.8,18.7,6.93,260,No,CAM15,UPI,Cancelled,No,7/21/2023 15:00
OID104840,CID1717,Chennai,RID99,Restaurant_88,Biryani,351.01,44,4.2,DID3336,3.3,22.3,2.25,334,No,CAM12,Cash,Late,Yes,7/21/2023 16:00
OID104841,CID2937,Indore,RID84,Restaurant_45,Continental,697.81,28,3.7,DID2598,2.7,8.7,5.64,,Yes,CAM16,Cash,On Time,Yes,7/21/2023 17:00
OID104842,CID3701,Pune,RID123,Restaurant_82,Thai,167.04,17,3.2,DID2320,4.5,23.7,7.16,288,Yes,CAM12,UPI,On Time,Yes,7/21/2023 18:00
OID104843,CID1961,Lucknow,RID178,Restaurant_118,Biryani,189.47,39,,DID3345,4.5,13.6,9.54,249,No,CAM16,Net Banking,Cancelled,No,7/21/2023 19:00
OID104844,CID4887,Bangalore,RID41,Restaurant_114,Thai,387.43,43,3.6,DID1400,4,8.8,6.6,92,No,CAM10,Net Banking,On Time,Yes,7/21/2023 20:00
OID104845,CID1472,Hyderabad,RID141,Restaurant_98,Thai,738.11,27,2.7,DID4310,3.9,22.2,5.22,266,No,CAM16,Cash,On Time,Yes,7/21/2023 21:00
OID104846,CID3345,Pune,RID18,Restaurant_138,Thai,369.65,41,3.1,DID3000,4.8,23.9,5.05,210,Yes,CAM11,Credit Card,Cancelled,No,7/21/2023 22:00
OID104847,CID6977,Surat,RID142,Restaurant_150,Thai,372.51,5,2.9,DID1409,2.9,21.1,7.6,360,Yes,CAM18,UPI,Cancelled,Yes,7/21/2023 23:00
OID104848,CID3216,Mumbai,RID37,Restaurant_146,Italian,183.71,16,3.2,DID3829,4,21.7,3.93,85,Yes,CAM7,Wallet,Late,Yes,7/22/2023 0:00
OID104849,CID1381,Kolkata,RID198,Restaurant_164,Street Food,541.89,48,,DID3765,2.6,22.8,6.09,109,Yes,CAM8,Wallet,Cancelled,Yes,7/22/2023 1:00
OID104850,CID5297,Indore,RID151,Restaurant_178,Mexican,542.98,29,2.5,DID1843,2.9,16.9,8.89,258,No,CAM19,Credit Card,Late,No,7/22/2023 2:00
OID104851,CID6553,Hyderabad,RID31,Restaurant_126,South Indian,518.36,10,3.2,DID2376,3.6,19.6,4.28,321,Yes,CAM6,Net Banking,Cancelled,Yes,7/22/2023 3:00
OID104852,CID3589,Jaipur,RID43,Restaurant_184,Thai,305.62,24,3.2,DID3034,4.6,12.9,0.5,190,No,CAM2,Wallet,On Time,Yes,7/22/2023 4:00
OID104853,CID4277,Hyderabad,RID126,Restaurant_124,Street Food,293.99,21,2.9,DID3059,4.3,12.2,2.78,191,Yes,CAM12,Credit Card,Cancelled,No,7/22/2023 5:00
OID104854,CID8537,Bangalore,RID195,Restaurant_193,South Indian,206.03,30,5,DID4323,,18.4,5.09,217,No,CAM14,Credit Card,On Time,No,7/22/2023 6:00
OID104855,CID7078,Kolkata,RID144,Restaurant_57,Street Food,412.58,28,2.2,DID4133,2.6,20.5,2.83,161,No,CAM15,Net Banking,Late,No,7/22/2023 7:00
OID104856,CID8659,Chennai,RID160,Restaurant_175,Thai,237.94,34,3.9,DID3733,3.5,14.8,3.81,279,No,CAM15,Credit Card,Late,No,7/22/2023 8:00
OID104857,CID7007,Indore,RID165,Restaurant_147,Fast Food,223.39,31,2.5,DID2390,2.9,14.8,3.91,161,Yes,CAM11,Credit Card,Late,No,7/22/2023 9:00
OID104858,CID4789,Jaipur,RID137,Restaurant_96,Mexican,336.45,48,4.5,DID1682,2.6,24.2,5.62,256,No,CAM13,Cash,On Time,No,7/22/2023 10:00
OID104859,CID2836,Lucknow,RID131,Restaurant_23,Street Food,326.63,37,4.7,DID3518,3.2,16.8,2.61,94,No,CAM15,Wallet,Cancelled,No,7/22/2023 11:00
OID104860,CID4058,Ahmedabad,RID94,Restaurant_100,Continental,319.3,37,3.2,DID2226,3.1,24.8,3.33,337,Yes,CAM15,Wallet,Cancelled,No,7/22/2023 12:00
OID104861,CID7429,Indore,RID167,Restaurant_161,Fast Food,469.97,46,4.5,DID2488,3.6,22.7,7.31,30,No,CAM15,UPI,Cancelled,Yes,7/22/2023 13:00
OID104862,CID1682,Mumbai,RID43,Restaurant_99,Biryani,411.86,27,2.7,DID4970,2.9,18.9,3.54,115,No,CAM5,Net Banking,Late,Yes,7/22/2023 14:00
OID104863,CID1811,Surat,RID67,Restaurant_9,South Indian,356.78,17,2.4,DID2785,3.7,8.2,5.95,380,No,CAM5,Cash,On Time,Yes,7/22/2023 15:00
OID104864,CID9739,Surat,RID148,Restaurant_58,Chinese,427.45,46,2.9,DID1826,4.8,13,4.53,208,No,CAM13,Cash,On Time,No,7/22/2023 16:00
OID104865,CID8051,Delhi,RID173,Restaurant_186,Italian,251.27,34,3,DID3035,4.4,15.1,4.45,147,Yes,CAM14,Wallet,On Time,Yes,7/22/2023 17:00
OID104866,CID1704,Delhi,RID150,Restaurant_42,Street Food,415.79,34,3.2,DID3602,4.6,19.1,5.98,98,No,CAM1,UPI,On Time,No,7/22/2023 18:00
OID104867,CID3179,Mumbai,RID17,Restaurant_172,South Indian,422.59,24,3.1,DID4470,4.5,14.7,0.78,,No,CAM5,Wallet,On Time,No,7/22/2023 19:00
OID104868,CID8593,Ahmedabad,RID160,Restaurant_167,Thai,174.54,25,3.2,DID4989,3.5,22.1,5.39,223,No,CAM11,Credit Card,On Time,Yes,7/22/2023 20:00
OID104869,CID6715,Delhi,RID104,Restaurant_64,Street Food,549.35,42,4.1,DID4224,4.3,19.3,5.61,239,No,CAM13,Credit Card,On Time,Yes,7/22/2023 21:00
OID104870,CID9077,Ahmedabad,RID7,Restaurant_169,North Indian,267.78,44,,DID1308,4.4,13.9,6.2,226,Yes,CAM5,Wallet,On Time,Yes,7/22/2023 22:00
OID104871,CID5837,Jaipur,RID164,Restaurant_123,North Indian,413.55,41,2.1,DID4442,3,21.3,3.75,57,No,CAM13,Cash,On Time,No,7/22/2023 23:00
OID104872,CID6270,Mumbai,RID136,Restaurant_190,Chinese,574.66,42,3.5,DID4482,4.7,13.2,4.5,211,Yes,CAM12,Credit Card,Cancelled,Yes,7/23/2023 0:00
OID104873,CID5223,Bangalore,RID75,Restaurant_8,Fast Food,538.85,39,3.3,DID3194,3.6,9.1,0.5,227,Yes,CAM1,UPI,Cancelled,No,7/23/2023 1:00
OID104874,CID5478,Surat,RID26,Restaurant_26,South Indian,405.15,34,2.2,DID1876,2.5,10.9,3.16,228,Yes,CAM14,Wallet,On Time,No,7/23/2023 2:00
OID104875,CID3245,Indore,RID185,Restaurant_68,Bakery,345.63,30,2.4,DID2177,4.1,8,4.85,202,No,CAM6,Wallet,Cancelled,No,7/23/2023 3:00
OID104876,CID1718,Lucknow,RID179,Restaurant_174,Bakery,542.13,47,3.5,DID2086,4.2,22.1,7.44,102,Yes,CAM5,Wallet,Late,Yes,7/23/2023 4:00
OID104877,CID6226,Chennai,RID90,Restaurant_186,South Indian,501.2,28,2.7,DID1194,3.9,18.7,8.19,126,No,CAM19,Wallet,Late,No,7/23/2023 5:00
OID104878,CID5683,Surat,RID174,Restaurant_5,Continental,307.25,36,4.6,DID2217,3,17.7,3.82,297,No,CAM6,Cash,On Time,No,7/23/2023 6:00
OID104879,CID5612,Surat,RID144,Restaurant_158,Bakery,280.77,22,2.5,DID3349,3.7,19.3,6.25,138,No,CAM7,UPI,On Time,Yes,7/23/2023 7:00
OID104880,CID5674,Pune,RID200,Restaurant_91,Mexican,89.15,24,,DID2646,3.5,19.1,4.21,142,Yes,CAM4,UPI,Late,Yes,7/23/2023 8:00
OID104881,CID6396,Ahmedabad,RID86,Restaurant_183,Biryani,423.1,29,3.3,DID4295,4.9,17.6,1.27,176,Yes,CAM1,UPI,Late,No,7/23/2023 9:00
OID104882,CID4688,Kolkata,RID95,Restaurant_166,Italian,387.6,22,5,DID1925,4.6,22.3,5.71,103,No,CAM13,Net Banking,On Time,Yes,7/23/2023 10:00
OID104883,CID9418,Mumbai,RID50,Restaurant_16,Continental,570.43,42,3.9,DID3558,4.4,15.5,8.16,251,No,CAM16,Cash,On Time,Yes,7/23/2023 11:00
OID104884,CID2483,Indore,RID120,Restaurant_174,Italian,453.86,16,3.1,DID4042,3,21.7,3.74,99,Yes,CAM5,Wallet,On Time,Yes,7/23/2023 12:00
OID104885,CID3037,Indore,RID183,Restaurant_113,Bakery,600.13,33,2.1,DID4923,3.3,21.4,2.69,287,No,CAM9,Wallet,Cancelled,No,7/23/2023 13:00
OID104886,CID1266,Hyderabad,RID59,Restaurant_166,Italian,295.4,34,3.5,DID1376,3.4,11.4,4.63,92,Yes,CAM11,Wallet,Late,Yes,7/23/2023 14:00
OID104887,CID2978,Delhi,RID16,Restaurant_20,Italian,570.72,10,2.6,DID3939,,15.7,4.25,,No,CAM7,Net Banking,Late,Yes,7/23/2023 15:00
OID104888,CID9978,Chennai,RID181,Restaurant_90,Chinese,320.66,27,3.9,DID4457,2.6,22.2,9.72,228,No,CAM1,Net Banking,Late,Yes,7/23/2023 16:00
OID104889,CID7378,Lucknow,RID72,Restaurant_165,Continental,516.64,35,3.7,DID3368,4,22.1,6.51,263,Yes,CAM16,Cash,On Time,No,7/23/2023 17:00
OID104890,CID6699,Chennai,RID55,Restaurant_197,North Indian,181.19,37,2.8,DID1388,3.4,8.4,4.76,182,Yes,CAM13,Credit Card,Cancelled,Yes,7/23/2023 18:00
OID104891,CID6740,Jaipur,RID117,Restaurant_25,Chinese,435.27,30,2.2,DID3424,3.9,11.8,0.5,,Yes,CAM6,Cash,Late,No,7/23/2023 19:00
OID104892,CID9673,Chennai,RID107,Restaurant_159,Mexican,102.3,40,4.3,DID2379,2.5,15.2,4.21,314,Yes,CAM10,Net Banking,Cancelled,No,7/23/2023 20:00
OID104893,CID4462,Mumbai,RID53,Restaurant_157,Thai,359.93,31,3.8,DID2119,3.3,8.8,8.2,215,No,CAM18,Wallet,On Time,No,7/23/2023 21:00
OID104894,CID5643,Indore,RID32,Restaurant_98,Thai,466.05,32,4.5,DID1275,4.4,12.4,4.66,186,No,CAM9,UPI,On Time,Yes,7/23/2023 22:00
OID104895,CID5636,Chennai,RID136,Restaurant_187,Biryani,321.85,35,2.8,DID3320,3.8,12.4,6.14,55,No,CAM8,Wallet,On Time,No,7/23/2023 23:00
OID104896,CID6409,Bangalore,RID83,Restaurant_171,Biryani,242.43,43,4,DID4281,4.5,11.6,5.28,215,Yes,CAM7,UPI,Cancelled,Yes,7/24/2023 0:00
OID104897,CID7523,Surat,RID95,Restaurant_162,Biryani,526.92,24,2.4,DID3175,4.2,14.7,3.53,200,No,CAM16,Credit Card,Late,No,7/24/2023 1:00
OID104898,CID7654,Indore,RID145,Restaurant_189,Mexican,384.48,26,2.9,DID2946,4.6,21.8,7.88,92,Yes,CAM20,Cash,Cancelled,Yes,7/24/2023 2:00
OID104899,CID3570,Surat,RID104,Restaurant_57,Biryani,326.56,24,4,DID2749,2.5,12.1,4.88,138,No,CAM16,UPI,Cancelled,No,7/24/2023 3:00
OID104900,CID3750,Hyderabad,RID127,Restaurant_37,Mexican,406.28,28,4.5,DID1859,3.2,17.9,3.09,207,Yes,CAM14,Net Banking,Late,Yes,7/24/2023 4:00
OID104901,CID7078,Pune,RID6,Restaurant_58,Bakery,795.5,49,3,DID2422,3.9,17.5,4.54,237,No,CAM14,Cash,Cancelled,Yes,7/24/2023 5:00
OID104902,CID3447,Indore,RID127,Restaurant_15,Mexican,573.03,39,4.4,DID4258,4.9,21.9,7.36,119,No,CAM6,Wallet,Cancelled,Yes,7/24/2023 6:00
OID104903,CID3020,Pune,RID32,Restaurant_167,Fast Food,574.39,18,4,DID1314,4.2,14.7,1.54,119,No,CAM16,Wallet,Late,Yes,7/24/2023 7:00
OID104904,CID9082,Bangalore,RID112,Restaurant_79,Italian,465.33,25,3,DID3668,3.6,11.8,5.04,209,No,CAM2,Cash,On Time,No,7/24/2023 8:00
OID104905,CID9110,Jaipur,RID193,Restaurant_125,South Indian,424.97,36,4.6,DID4374,2.8,23.2,4.65,133,No,CAM12,Credit Card,Late,No,7/24/2023 9:00
OID104906,CID1857,Hyderabad,RID160,Restaurant_126,South Indian,50,21,3.5,DID2236,3.7,22.2,1.42,184,No,CAM4,UPI,On Time,No,7/24/2023 10:00
OID104907,CID6159,Surat,RID66,Restaurant_39,Biryani,298.15,23,3.9,DID3067,3.6,18.6,6.03,342,Yes,CAM3,Cash,Late,No,7/24/2023 11:00
OID104908,CID7674,Hyderabad,RID66,Restaurant_87,Chinese,327.91,48,,DID4293,4.4,9.6,5.01,,No,CAM11,Wallet,Cancelled,No,7/24/2023 12:00
OID104909,CID7224,Ahmedabad,RID141,Restaurant_184,South Indian,118.77,25,3.4,DID2228,3.5,8.3,6.26,282,No,CAM16,Credit Card,Late,No,7/24/2023 13:00
OID104910,CID1197,Bangalore,RID182,Restaurant_152,North Indian,226.39,43,4.5,DID2773,,11.1,6.78,100,No,CAM20,Credit Card,Cancelled,No,7/24/2023 14:00
OID104911,CID4845,Surat,RID25,Restaurant_108,Street Food,102.87,47,2.9,DID3717,2.7,11.3,4.39,139,Yes,CAM10,Cash,Late,Yes,7/24/2023 15:00
OID104912,CID7691,Jaipur,RID70,Restaurant_20,Biryani,394.25,23,2.1,DID3211,2.6,10.3,3.39,137,Yes,CAM5,Wallet,On Time,No,7/24/2023 16:00
OID104913,CID2680,Ahmedabad,RID192,Restaurant_180,Bakery,522.81,21,4.6,DID2283,3.6,12.5,1.65,112,Yes,CAM8,UPI,Cancelled,No,7/24/2023 17:00
OID104914,CID7881,Indore,RID79,Restaurant_24,South Indian,566.02,29,4.5,DID1819,3.4,13.7,3.21,59,Yes,CAM17,Net Banking,Late,Yes,7/24/2023 18:00
OID104915,CID3286,Pune,RID1,Restaurant_93,Fast Food,462.22,19,3.1,DID2697,3.9,20.8,4.52,215,Yes,CAM16,UPI,Late,No,7/24/2023 19:00
OID104916,CID6072,Kolkata,RID2,Restaurant_164,Thai,255.49,33,2.6,DID2647,4.3,20.1,2.57,231,No,CAM7,Credit Card,On Time,Yes,7/24/2023 20:00
OID104917,CID9876,Surat,RID16,Restaurant_165,Fast Food,110.19,30,,DID2029,2.6,9.8,5.67,124,Yes,CAM14,Net Banking,Late,No,7/24/2023 21:00
OID104918,CID7931,Ahmedabad,RID192,Restaurant_156,Continental,136.47,36,2.2,DID3559,3.7,24.6,2.69,140,No,CAM16,Net Banking,Cancelled,No,7/24/2023 22:00
OID104919,CID1499,Lucknow,RID188,Restaurant_181,Italian,209.65,49,3.3,DID3110,4.7,20.8,0.97,206,Yes,CAM1,UPI,Late,Yes,7/24/2023 23:00
OID104920,CID8334,Jaipur,RID70,Restaurant_89,Thai,266.67,42,2.3,DID2856,3.6,10.8,3.34,202,No,CAM10,Cash,Late,No,7/25/2023 0:00
OID104921,CID1171,Mumbai,RID10,Restaurant_176,Biryani,376.04,38,3.8,DID3750,3.8,10.1,4.87,283,No,CAM6,Credit Card,Late,No,7/25/2023 1:00
OID104922,CID5855,Surat,RID114,Restaurant_176,Bakery,247.88,8,2.1,DID4127,3.7,9.5,1.98,291,No,CAM11,Wallet,Late,No,7/25/2023 2:00
OID104923,CID8354,Hyderabad,RID95,Restaurant_162,Street Food,450.85,37,3.9,DID3242,3.5,20.4,2.72,147,Yes,CAM10,UPI,On Time,Yes,7/25/2023 3:00
OID104924,CID3527,Delhi,RID106,Restaurant_59,Fast Food,365.16,53,4,DID1739,2.8,12,3.24,195,Yes,CAM20,UPI,On Time,No,7/25/2023 4:00
OID104925,CID7907,Bangalore,RID12,Restaurant_59,Italian,401.58,5,3.5,DID4608,2.8,9.2,3.5,120,No,CAM14,Cash,Late,No,7/25/2023 5:00
OID104926,CID7653,Kolkata,RID39,Restaurant_200,South Indian,571.04,40,2.5,DID1076,2.9,15.2,5.1,320,No,CAM20,Cash,On Time,Yes,7/25/2023 6:00
OID104927,CID1262,Pune,RID62,Restaurant_130,North Indian,222.97,30,2.3,DID3571,4.5,20,5.78,221,Yes,CAM4,Net Banking,Late,Yes,7/25/2023 7:00
OID104928,CID3147,Kolkata,RID199,Restaurant_199,Bakery,462.81,22,,DID3880,,13.2,3.55,280,Yes,CAM20,Credit Card,Cancelled,Yes,7/25/2023 8:00
OID104929,CID4223,Chennai,RID32,Restaurant_75,Bakery,397.9,42,3.4,DID3114,4.9,16.2,2.42,171,Yes,CAM5,Wallet,Cancelled,Yes,7/25/2023 9:00
OID104930,CID6788,Surat,RID14,Restaurant_24,Continental,349.98,53,,DID4533,4.5,11.3,4.77,282,No,CAM17,UPI,Late,Yes,7/25/2023 10:00
OID104931,CID2030,Ahmedabad,RID187,Restaurant_101,Continental,532.79,41,2,DID1764,4.2,15.3,5.54,260,No,CAM10,Net Banking,Cancelled,No,7/25/2023 11:00
OID104932,CID6996,Indore,RID109,Restaurant_33,South Indian,531.85,28,4.1,DID3362,4.3,14.1,7.73,302,No,CAM11,Wallet,Cancelled,Yes,7/25/2023 12:00
OID104933,CID9257,Ahmedabad,RID80,Restaurant_194,Street Food,258.03,21,4.1,DID3044,2.6,15.4,6.79,92,Yes,CAM12,UPI,On Time,Yes,7/25/2023 13:00
OID104934,CID6982,Mumbai,RID199,Restaurant_175,North Indian,372.68,34,3.3,DID1872,3.9,15.9,1.98,206,Yes,CAM5,UPI,Late,Yes,7/25/2023 14:00
OID104935,CID1445,Mumbai,RID11,Restaurant_149,Italian,442.18,42,3,DID3706,4.9,9.6,4.22,288,Yes,CAM12,Wallet,Cancelled,No,7/25/2023 15:00
OID104936,CID2163,Pune,RID114,Restaurant_175,Street Food,359.05,27,4.5,DID4940,,9.6,5.41,125,No,CAM19,Cash,Late,No,7/25/2023 16:00
OID104937,CID7135,Jaipur,RID197,Restaurant_199,North Indian,487.75,29,4.4,DID4374,3.2,12.4,2.8,242,Yes,CAM16,UPI,Late,Yes,7/25/2023 17:00
OID104938,CID4261,Jaipur,RID156,Restaurant_5,Street Food,442.18,66,4.9,DID4040,2.6,10,3.8,246,Yes,CAM3,Wallet,Cancelled,Yes,7/25/2023 18:00
OID104939,CID1071,Bangalore,RID125,Restaurant_112,Chinese,674.88,45,3.1,DID4842,3.9,12.3,5.85,256,Yes,CAM1,Net Banking,Late,Yes,7/25/2023 19:00
OID104940,CID2111,Indore,RID41,Restaurant_48,Continental,170.46,46,4.7,DID2914,2.8,8.4,5,,No,CAM15,Wallet,Late,Yes,7/25/2023 20:00
OID104941,CID8228,Indore,RID150,Restaurant_141,Bakery,381.63,14,2.3,DID2097,3.7,14,4.5,249,Yes,CAM12,Cash,On Time,Yes,7/25/2023 21:00
